Entry	Keywords
Q9UNX9	Complete proteome; Ion channel; Ion transport; Membrane; Polymorphism; Potassium; Potassium transport; Reference proteome; S-nitrosylation; Transmembrane; Transmembrane helix; Transport; Voltage-gated channel
Q9UNY4	ATP-binding; Alternative splicing; Complete proteome; Cytoplasm; DNA-binding; Helicase; Hydrolase; Nucleotide-binding; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Spliceosome; Transcription; Transcription regulation; Transcription termination; mRNA processing; mRNA splicing
Q9UNY5	Alternative splicing; Complete proteome; DNA-binding; Metal-binding; Nucleus; Polymorphism; Reference proteome; Repeat; Transcription; Transcription regulation; Zinc; Zinc-finger
Q9UNZ2	3D-structure; Alternative splicing; Chromosome; Complete proteome; Direct protein sequencing; Golgi apparatus; Lipid-binding; Nucleus; Phosphoprotein; Polymorphism; Reference proteome
Q9UNZ5	Complete proteome; Polymorphism; Reference proteome
Q9UP38	Cell membrane; Complete proteome; Developmental protein; Disulfide bond; G-protein coupled receptor; Glycoprotein; Membrane; Polymorphism; Receptor; Reference proteome; Signal; Transducer; Transmembrane; Transmembrane helix; Ubl conjugation; Wnt signaling pathway
Q9UP52	Alternative splicing; Cell membrane; Complete proteome; Cytoplasm; Disease mutation; Disulfide bond; Glycoprotein; Membrane; Polymorphism; Receptor; Reference proteome; Signal-anchor; Transmembrane; Transmembrane helix
Q9UP65	Alternative splicing; Complete proteome; Hydrolase; Lipid degradation; Lipid metabolism; Lipoprotein; Membrane; Methylation; Phosphoprotein; Polymorphism; Prenylation; Reference proteome
Q9UP79	Cleavage on pair of basic residues; Complete proteome; Disulfide bond; Extracellular matrix; Glycoprotein; Heparin-binding; Hydrolase; Metal-binding; Metalloprotease; Protease; Reference proteome; Repeat; Secreted; Signal; Zinc; Zymogen
Q9UP83	Alternative splicing; Complete proteome; Congenital disorder of glycosylation; Cytoplasm; Golgi apparatus; Membrane; Phosphoprotein; Polymorphism; Protein transport; Reference proteome; Transport
Q9UP95	Alternative splicing; Complete proteome; Glycoprotein; Ion transport; Membrane; Phosphoprotein; Potassium; Potassium transport; Reference proteome; Symport; Transmembrane; Transmembrane helix; Transport
Q9UPA5	Cell junction; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Glycoprotein; Lipoprotein; Metal-binding; Myristate; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Synapse; Synaptosome; Zinc; Zinc-finger
Q9UPC5	Cell membrane; Complete proteome; Disulfide bond; G-protein coupled receptor; Glycoprotein; Membrane; Receptor; Reference proteome; Transducer; Transmembrane; Transmembrane helix
Q9UPE1	ATP-binding; Alternative splicing; Complete proteome; Developmental protein; Differentiation; Kinase; Myogenesis; Nucleotide-binding; Phosphoprotein; Polymorphism; Reference proteome; Serine/threonine-protein kinase; Transferase
Q9UPG8	Activator; Complete proteome; DNA-binding; Metal-binding; Nucleus; Reference proteome; Repeat; Transcription; Transcription regulation; Zinc; Zinc-finger
Q9UPI3	Alternative splicing; Cell membrane; Complete proteome; Disease mutation; Membrane; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Transmembrane; Transmembrane helix; Transport
Q9UPM6	Alternative splicing; Complete proteome; DNA-binding; Developmental protein; Differentiation; Homeobox; LIM domain; Metal-binding; Neurogenesis; Nucleus; Reference proteome; Repeat; Transcription; Transcription regulation; Zinc
Q9UPM8	Alternative splicing; Coated pit; Complete proteome; Golgi apparatus; Membrane; Phosphoprotein; Polymorphism; Protein transport; Reference proteome; Transport
Q9UPM9	Alternative splicing; Cell projection; Ciliopathy; Cilium biogenesis/degradation; Complete proteome; Cytoplasm; Cytoskeleton; Meckel syndrome; Polymorphism; Reference proteome
Q9UPN3	Acetylation; Actin-binding; Alternative splicing; Calcium; Cell membrane; Cell projection; Complete proteome; Cytoplasm; Cytoskeleton; Golgi apparatus; Leucine-rich repeat; Membrane; Metal-binding; Microtubule; Phosphoprotein; Polymorphism; Reference proteome; Repeat; SH3 domain; Wnt signaling pathway
Q9UPN4	Alternative splicing; Cell cycle; Cell projection; Cilium biogenesis/degradation; Complete proteome; Cytoplasm; Cytoplasmic vesicle; Cytoskeleton; Developmental protein; Differentiation; Phosphoprotein; Polymorphism; Reference proteome; Spermatogenesis; Transport; Ubl conjugation
Q9UPN6	3D-structure; Alternative splicing; Complete proteome; Isopeptide bond; Nucleus; Phosphoprotein; Polymorphism; RNA-binding; Reference proteome; Spliceosome; Ubl conjugation; mRNA processing; mRNA splicing
Q9UPN7	Complete proteome; Cytoplasm; Phosphoprotein; Reference proteome
Q9UPN9	3D-structure; Acetylation; Alternative splicing; Bromodomain; Chromosomal rearrangement; Coiled coil; Complete proteome; DNA-binding; Isopeptide bond; Ligase; Metal-binding; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Repressor; Transcription; Transcription regulation; Ubl conjugation; Ubl conjugation pathway; Zinc; Zinc-finger
Q9UPP1	3D-structure; Activator; Alternative splicing; Cell cycle; Chromatin regulator; Complete proteome; Dioxygenase; Disease mutation; Iron; Mental retardation; Metal-binding; Nucleus; Oxidoreductase; Phosphoprotein; Reference proteome; Transcription; Transcription regulation; Zinc; Zinc-finger
Q9UPP2	Alternative splicing; Coiled coil; Complete proteome; Cytoplasm; Phosphoprotein; Polymorphism; Reference proteome
Q9UPP5	Alternative splicing; Complete proteome; Phosphoprotein; Polymorphism; Reference proteome
Q9UPQ0	Alternative splicing; Coiled coil; Complete proteome; LIM domain; Metal-binding; Phosphoprotein; Polymorphism; Reference proteome; Zinc
Q9UPQ3	ANK repeat; Acetylation; Alternative splicing; Complete proteome; Cytoplasm; GTP-binding; GTPase activation; Metal-binding; Nucleotide-binding; Phosphoprotein; Polymorphism; Protein transport; Reference proteome; Repeat; Transport; Zinc; Zinc-finger
Q9UPQ4	Acetylation; Alternative splicing; Apoptosis; Coiled coil; Complete proteome; Cytoplasm; Metal-binding; Nucleus; Phosphoprotein; Reference proteome; Zinc; Zinc-finger
Q9UPQ7	3D-structure; Alternative splicing; Coiled coil; Complete proteome; Ligase; Metal-binding; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Ubl conjugation; Ubl conjugation pathway; Zinc; Zinc-finger
Q9UPQ8	Complete proteome; Congenital disorder of glycosylation; Disease mutation; Endoplasmic reticulum; Kinase; Membrane; Polymorphism; Reference proteome; Transferase; Transmembrane; Transmembrane helix
Q9UPQ9	Alternative splicing; Coiled coil; Complete proteome; Cytoplasm; Phosphoprotein; Polymorphism; RNA-binding; RNA-mediated gene silencing; Reference proteome; Translation regulation
Q9UPR0	Acetylation; Alternative splicing; Complete proteome; Cytoplasm; Phosphoprotein; Polymorphism; Reference proteome; Transducer
Q9UPR3	3D-structure; Acetylation; Coiled coil; Complete proteome; Cytoplasm; Nonsense-mediated mRNA decay; Nucleus; Phosphoprotein; Polymorphism; Reference proteome
Q9UPR5	Antiport; Calcium; Calcium transport; Calmodulin-binding; Complete proteome; Glycoprotein; Ion transport; Membrane; Polymorphism; Reference proteome; Repeat; Signal; Sodium; Sodium transport; Transmembrane; Transmembrane helix; Transport
Q9UPR6	Alternative splicing; Coiled coil; Complete proteome; Polymorphism; Reference proteome
Q9UPS6	3D-structure; Activator; Alternative splicing; Chromatin regulator; Chromosome; Coiled coil; Complete proteome; Methyltransferase; Nucleus; Phosphoprotein; RNA-binding; Reference proteome; S-adenosyl-L-methionine; Transcription; Transcription regulation; Transferase
Q9UPS8	ANK repeat; Alternative splicing; Coiled coil; Complete proteome; Phosphoprotein; Polymorphism; Reference proteome; Repeat
Q9UPT5	Alternative splicing; Cell membrane; Coiled coil; Complete proteome; Cytoplasm; Exocytosis; Membrane; Phosphoprotein; Protein transport; Reference proteome; Transport
Q9UPT6	3D-structure; Alternative splicing; Coiled coil; Complete proteome; Cytoplasm; Phosphoprotein; Polymorphism; Reference proteome
Q9UPT8	3D-structure; Coiled coil; Complete proteome; Metal-binding; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Zinc; Zinc-finger
Q9UPT9	Acetylation; Activator; Alternative splicing; Cell cycle; Chromatin regulator; Complete proteome; Hydrolase; Metal-binding; Nucleus; Protease; Reference proteome; Thiol protease; Transcription; Transcription regulation; Ubl conjugation pathway; Zinc; Zinc-finger
Q9UPU3	Complete proteome; Glycoprotein; Membrane; Reference proteome; Repeat; Signal; Transmembrane; Transmembrane helix
Q9UPU5	Complete proteome; Hydrolase; Phosphoprotein; Polymorphism; Protease; Reference proteome; Thiol protease; Ubl conjugation pathway
Q9UPU7	Alternative splicing; Coiled coil; Complete proteome; GTPase activation; Phosphoprotein; Reference proteome
Q9UPU9	Alternative splicing; Cell junction; Cell projection; Complete proteome; Cytoplasm; Phosphoprotein; Reference proteome; Repressor; Synapse; Synaptosome; Translation regulation
Q9UPV0	Alternative splicing; Cell cycle; Cell division; Ciliopathy; Cilium biogenesis/degradation; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; DNA damage; DNA repair; Disease mutation; Mitosis; Nephronophthisis; Nucleus; Phosphoprotein; Polymorphism; Reference proteome
Q9UPV7	3D-structure; Complete proteome; Lipoprotein; Metal-binding; Myristate; Phosphoprotein; Reference proteome; Zinc; Zinc-finger
Q9UPV9	Alternative splicing; Coiled coil; Complete proteome; Cytoplasm; Endosome; Glycoprotein; Mitochondrion; Nucleus; Phosphoprotein; Reference proteome
Q9UPW0	Alternative splicing; Complete proteome; DNA-binding; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Transcription; Transcription regulation
Q9UPW5	Alternative splicing; Carboxypeptidase; Complete proteome; Cytoplasm; Hydrolase; Metal-binding; Metalloprotease; Mitochondrion; Nucleus; Polymorphism; Protease; Reference proteome; Zinc
Q9UPW6	3D-structure; Alternative splicing; Chromatin regulator; Chromosomal rearrangement; Complete proteome; DNA-binding; Developmental protein; Disease mutation; Homeobox; Isopeptide bond; Mental retardation; Nucleus; Reference proteome; Repeat; Repressor; Transcription; Transcription regulation; Ubl conjugation
Q9UPW8	Cell junction; Cell membrane; Coiled coil; Complete proteome; Cytoplasm; Differentiation; Exocytosis; Membrane; Metal-binding; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Synapse; Zinc; Zinc-finger
Q9UPX0	Alternative splicing; Cell membrane; Complete proteome; Disulfide bond; Glycoprotein; Immunoglobulin domain; Membrane; Reference proteome; Repeat; Signal; Transmembrane; Transmembrane helix
Q9UPX6	Complete proteome; Glycoprotein; Membrane; Phosphoprotein; Polymorphism; Reference proteome; Transmembrane; Transmembrane helix
Q9UPX8	Alternative splicing; Autism; Autism spectrum disorder; Cell junction; Cell membrane; Cell projection; Complete proteome; Cytoplasm; Glycoprotein; Membrane; Phosphoprotein; Postsynaptic cell membrane; Reference proteome; SH3-binding; Synapse
Q9UPY3	3D-structure; ATP-binding; Alternative splicing; Complete proteome; Cytoplasm; Disease mutation; Endonuclease; Helicase; Hydrolase; Magnesium; Manganese; Metal-binding; Nuclease; Nucleotide-binding; Phosphoprotein; RNA-binding; RNA-mediated gene silencing; Reference proteome; Repeat
Q9UPY5	Amino-acid transport; Complete proteome; Disulfide bond; Glycoprotein; Membrane; Phosphoprotein; Reference proteome; Transmembrane; Transmembrane helix; Transport
Q9UPY6	Actin-binding; Alternative splicing; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Phosphoprotein; Polymorphism; Reference proteome
Q9UPY8	3D-structure; Acetylation; Alternative splicing; Cell cycle; Cell division; Complete proteome; Cytoplasm; Cytoskeleton; Microtubule; Mitosis; Phosphoprotein; Reference proteome
Q9UPZ3	Albinism; Alternative splicing; Complete proteome; Cytoplasm; Disease mutation; Hermansky-Pudlak syndrome; Phosphoprotein; Polymorphism; Reference proteome
Q9UPZ6	Angiogenesis; Cell membrane; Coiled coil; Complete proteome; Differentiation; Disulfide bond; Glycoprotein; Membrane; Polymorphism; Reference proteome; Repeat; Secreted; Signal; Transmembrane; Transmembrane helix
Q9UPZ9	ATP-binding; Alternative splicing; Cell projection; Cilium biogenesis/degradation; Complete proteome; Cytoplasm; Cytoskeleton; Developmental protein; Disease mutation; Kinase; Magnesium; Metal-binding; Nucleotide-binding; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Serine/threonine-protein kinase; Transferase
Q9UQ03	Actin-binding; Alternative splicing; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Polymorphism; Reference proteome; Repeat; WD repeat
Q9UQ05	Complete proteome; Glycoprotein; Ion channel; Ion transport; Membrane; Polymorphism; Potassium; Potassium channel; Potassium transport; Reference proteome; Transmembrane; Transmembrane helix; Transport; Voltage-gated channel
Q9UQ07	ATP-binding; Alternative splicing; Complete proteome; Cytoplasm; Kinase; Nucleotide-binding; Phosphoprotein; Polymorphism; Reference proteome; Serine/threonine-protein kinase; Transferase
Q9UQ10	Complete proteome; NADP; Oxidoreductase; Polymorphism; Reference proteome
Q9UQ13	Alternative splicing; Complete proteome; Cytoplasm; Disease mutation; Leucine-rich repeat; Nucleus; Reference proteome; Repeat
Q9UQ16	3D-structure; Acetylation; Alternative splicing; Complete proteome; Cytoplasm; Cytoskeleton; Endocytosis; GTP-binding; Hydrolase; Microtubule; Motor protein; Nucleotide-binding; Phosphoprotein; Reference proteome
Q9UQ26	3D-structure; Alternative splicing; Cell junction; Cell membrane; Complete proteome; Differentiation; Membrane; Metal-binding; Phosphoprotein; Reference proteome; Repeat; Synapse; Zinc; Zinc-finger
Q9UQ35	Acetylation; Alternative splicing; Coiled coil; Complete proteome; Direct protein sequencing; Nucleus; Phosphoprotein; Polymorphism; RNA-binding; Reference proteome; Spliceosome; mRNA processing; mRNA splicing
Q9UQ49	Alternative splicing; Carbohydrate metabolism; Cell membrane; Complete proteome; Glycosidase; Hydrolase; Lipid degradation; Lipid metabolism; Membrane; Phosphoprotein; Polymorphism; Reference proteome; Repeat
Q9UQ52	Cell adhesion; Cell membrane; Complete proteome; Disulfide bond; GPI-anchor; Glycoprotein; Immunoglobulin domain; Lipoprotein; Membrane; Notch signaling pathway; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Signal
Q9UQ53	Alternative splicing; Coiled coil; Complete proteome; Glycoprotein; Glycosyltransferase; Golgi apparatus; Membrane; Metal-binding; Polymorphism; Reference proteome; Signal-anchor; Transferase; Transmembrane; Transmembrane helix
Q9UQ72	Alternative splicing; Complete proteome; Disulfide bond; Glycoprotein; Immunoglobulin domain; Polymorphism; Reference proteome; Repeat; Secreted; Signal
Q9UQ74	Alternative splicing; Complete proteome; Disulfide bond; Glycoprotein; Immunoglobulin domain; Polymorphism; Reference proteome; Repeat; Secreted; Signal
Q9UQ80	3D-structure; Acetylation; Alternative splicing; Complete proteome; Cytoplasm; Direct protein sequencing; Nucleus; Phosphoprotein; RNA-binding; Reference proteome; Repressor; Ribonucleoprotein; Transcription; Transcription regulation; Translation regulation; Ubl conjugation; rRNA processing
Q9UQ84	3D-structure; Acetylation; Alternative splicing; Complete proteome; DNA damage; DNA excision; DNA repair; DNA-binding; Direct protein sequencing; Endonuclease; Excision nuclease; Exonuclease; Hydrolase; Immunity; Magnesium; Meiosis; Metal-binding; Nuclease; Nucleus; Phosphoprotein; Polymorphism; Reference proteome
Q9UQ88	ATP-binding; Alternative initiation; Alternative splicing; Apoptosis; Cell cycle; Complete proteome; Cytoplasm; Kinase; Nucleotide-binding; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Serine/threonine-protein kinase; Transferase
